idx,treespec,prod_wd,bark,Country,2021 ,2018 ,2015 ,2012 ,2009 ,2006 ,2003 ,2000 ,1997 ,1994 ,1991 ,1988 
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,CY",TOTAL,RW_IN_LG,OVBK,CY,,,,5.46,7.62,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,CZ",TOTAL,RW_IN_LG,OVBK,CZ,,,,10832.03,9737.2,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,DE",TOTAL,RW_IN_LG,OVBK,DE,,,,29612.5,28270.47,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,DK",TOTAL,RW_IN_LG,OVBK,DK,,,1053.8,,996.76,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,EE",TOTAL,RW_IN_LG,OVBK,EE,4647.0,5330.0,4490.0,3700.0,2730.0,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,EL",TOTAL,RW_IN_LG,OVBK,EL,,,,294.39,457.76,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,ES",TOTAL,RW_IN_LG,OVBK,ES,4749.42,6269.81,4366.5,4051.55,3953.16,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,FI",TOTAL,RW_IN_LG,OVBK,FI,29327.62,29652.37,24873.16,21720.9,17089.94,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,FR",TOTAL,RW_IN_LG,OVBK,FR,20854.0,20041.89,18859.93,18217.81,22493.32,21487.34,20815.23,32186.62,22065.3,21874.87,23777.14,22928.12
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,HR",TOTAL,RW_IN_LG,OVBK,HR,,,,,,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,HU",TOTAL,RW_IN_LG,OVBK,HU,1615.45,1634.28,1413.22,1453.16,1184.8,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,IE",TOTAL,RW_IN_LG,OVBK,IE,2869.0,2408.0,1715.26,1560.08,1646.3,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,IS",TOTAL,RW_IN_LG,OVBK,IS,,,,0.3,,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,IT",TOTAL,RW_IN_LG,OVBK,IT,,2152.09,1279.58,1180.54,1254.17,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,LI",TOTAL,RW_IN_LG,OVBK,LI,3.34,8.9,4.82,8.0,10.0,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,LT",TOTAL,RW_IN_LG,OVBK,LT,3870.25,4177.0,3585.78,3832.96,3094.4,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,LU",TOTAL,RW_IN_LG,OVBK,LU,68.29,160.33,130.1,156.13,153.31,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,LV",TOTAL,RW_IN_LG,OVBK,LV,8794.9,8385.83,7918.17,7694.06,7000.31,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,MT",TOTAL,RW_IN_LG,OVBK,MT,,0.0,,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,NL",TOTAL,RW_IN_LG,OVBK,NL,256.3,345.76,470.3,398.7,430.71,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,NO",TOTAL,RW_IN_LG,OVBK,NO,7462.88,6657.15,5995.94,4906.47,3366.12,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,PL",TOTAL,RW_IN_LG,OVBK,PL,20562.32,19768.81,18222.23,16192.9,15114.19,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,PT",TOTAL,RW_IN_LG,OVBK,PT,3016.48,2988.05,2783.4,0.0,3394.76,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,RO",TOTAL,RW_IN_LG,OVBK,RO,9663.44,8895.17,9117.76,10317.18,8095.4,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,SE",TOTAL,RW_IN_LG,OVBK,SE,45199.0,41724.0,43080.0,39240.0,33130.0,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,SI",TOTAL,RW_IN_LG,OVBK,SI,2174.77,3134.45,2796.86,1811.75,1668.35,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,SK",TOTAL,RW_IN_LG,OVBK,SK,4804.15,6100.12,5394.1,5071.22,5275.6,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,OVBK,UK",TOTAL,RW_IN_LG,OVBK,UK,,7245.26,7090.54,6897.61,5835.16,,,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,AT",TOTAL,RW_IN_LG,UNBK,AT,10419.53,10395.38,9490.78,9653.68,9104.91,11487.0,10578.0,8033.0,8530.0,8549.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,BE",TOTAL,RW_IN_LG,UNBK,BE,,,,,2320.0,2800.0,2690.0,2660.0,,,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,BG",TOTAL,RW_IN_LG,UNBK,BG,1524.05,1613.45,1648.04,,952.0,1300.0,1581.0,1626.0,810.0,870.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,CH",TOTAL,RW_IN_LG,UNBK,CH,2449.91,2695.78,2312.98,2467.99,2846.19,3629.93,3300.0,6801.0,2992.0,3234.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,CY",TOTAL,RW_IN_LG,UNBK,CY,2.4,2.06,3.05,,6.12,4.54,7.7,11.93,23.0,25.5,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,CZ",TOTAL,RW_IN_LG,UNBK,CZ,,14428.0,8964.0,8621.0,8852.0,9841.0,8605.0,8020.0,6761.0,5409.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,DE",TOTAL,RW_IN_LG,UNBK,DE,47402.63,41625.88,30381.49,26631.82,25481.39,38281.0,30590.0,36537.0,25387.0,22935.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,DK",TOTAL,RW_IN_LG,UNBK,DK,,,944.17,,906.14,671.0,469.93,1332.0,621.0,875.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,EE",TOTAL,RW_IN_LG,UNBK,EE,4144.85,4754.02,4012.0,3330.0,2457.0,2750.0,4350.0,2850.0,1548.0,1341.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,EL",TOTAL,RW_IN_LG,UNBK,EL,,,,,240.09,384.42,527.77,440.85,403.0,508.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,ES",TOTAL,RW_IN_LG,UNBK,ES,4140.93,5466.42,3809.77,3412.63,3332.39,5860.0,7700.0,6678.0,5729.0,6144.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,EU27_2020",TOTAL,RW_IN_LG,UNBK,EU27_2020,,,187618.5,174429.9,,,190128.44,,,,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,FI",TOTAL,RW_IN_LG,UNBK,FI,26093.1,26383.96,22124.71,19322.26,15198.37,21883.62,24577.0,25994.29,24976.0,23095.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,FR",TOTAL,RW_IN_LG,UNBK,FR,17896.91,17223.18,16208.3,15656.79,19040.34,18591.35,17925.31,27972.24,19077.81,18960.47,20583.66,19885.65
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,HR",TOTAL,RW_IN_LG,UNBK,HR,2393.87,2675.38,2451.08,2961.0,2212.0,2356.0,2055.0,1976.0,1693.0,1259.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,HU",TOTAL,RW_IN_LG,UNBK,HU,1326.27,1342.76,1161.75,1195.77,978.6,1166.0,1571.0,1379.6,1192.0,1211.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,IE",TOTAL,RW_IN_LG,UNBK,IE,,,1559.33,1418.25,1496.64,1788.0,1892.5,1587.6,1284.0,1337.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,IS",TOTAL,RW_IN_LG,UNBK,IS,,,,0.27,,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,IT",TOTAL,RW_IN_LG,UNBK,IT,,1890.86,1098.09,,1235.99,1246.35,1632.0,2062.0,2258.0,2180.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,LI",TOTAL,RW_IN_LG,UNBK,LI,3.02,8.08,4.37,7.2,10.0,11.0,,,9.0,21.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,LT",TOTAL,RW_IN_LG,UNBK,LT,3425.0,3700.0,3177.0,3396.0,2741.64,3285.0,3370.0,2900.0,2420.0,1272.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,LU",TOTAL,RW_IN_LG,UNBK,LU,58.05,136.28,,,139.37,153.59,132.53,113.1,,,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,LV",TOTAL,RW_IN_LG,UNBK,LV,7827.0,7422.94,7032.79,6994.6,6246.78,8372.0,7841.7,8642.0,3734.0,2400.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,MT",TOTAL,RW_IN_LG,UNBK,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,NL",TOTAL,RW_IN_LG,UNBK,NL,210.14,285.39,385.7,327.6,353.72,443.03,438.0,572.0,622.0,457.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,NO",TOTAL,RW_IN_LG,UNBK,NO,6784.37,6104.27,5450.78,4460.22,3059.59,3718.94,3937.91,4087.89,4552.0,4293.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,PL",TOTAL,RW_IN_LG,UNBK,PL,18507.94,17793.71,16401.65,14907.69,13604.14,13141.7,11765.0,11609.0,9875.0,9268.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,PT",TOTAL,RW_IN_LG,UNBK,PT,2146.64,2114.99,1949.27,2098.1,2554.23,2510.49,2553.0,3588.0,3868.0,4211.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,RO",TOTAL,RW_IN_LG,UNBK,RO,9081.43,8436.15,8643.53,9522.76,7221.6,6387.0,7952.0,6146.3,4299.0,4300.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,SE",TOTAL,RW_IN_LG,UNBK,SE,39300.0,36600.0,35900.0,32700.0,30100.0,31700.0,35500.0,33140.0,34100.0,28900.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,SI",TOTAL,RW_IN_LG,UNBK,SI,1977.17,2832.9,2530.82,1641.29,1514.33,1712.06,1291.0,1120.0,1027.0,1045.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,SK",TOTAL,RW_IN_LG,UNBK,SK,4243.58,5370.31,4761.97,4478.65,4744.89,4101.76,2533.0,2566.0,2602.0,2126.0,,
"A,TOTAL,RW_IN_LG,THS_M3,UNBK,UK",TOTAL,RW_IN_LG,UNBK,UK,6354.27,6467.63,6329.26,6157.23,5208.6,5308.0,4935.0,4570.0,4260.0,4360.0,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,AT",TOTAL,RW_IN_O,OVBK,AT,0.0,0.0,0.0,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,BE",TOTAL,RW_IN_O,OVBK,BE,,,,,165.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,BG",TOTAL,RW_IN_O,OVBK,BG,46.62,65.0,66.07,84.0,53.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,CH",TOTAL,RW_IN_O,OVBK,CH,17.67,10.2,16.92,14.81,17.31,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,CY",TOTAL,RW_IN_O,OVBK,CY,,,,0.11,0.05,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,CZ",TOTAL,RW_IN_O,OVBK,CZ,,,,112.58,99.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,DE",TOTAL,RW_IN_O,OVBK,DE,,,,3466.41,3026.75,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,DK",TOTAL,RW_IN_O,OVBK,DK,,,70.7,,105.83,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,EE",TOTAL,RW_IN_O,OVBK,EE,60.0,60.0,60.0,60.0,70.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,EL",TOTAL,RW_IN_O,OVBK,EL,,,,,100.38,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,ES",TOTAL,RW_IN_O,OVBK,ES,363.97,425.5,299.95,333.86,552.47,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,FI",TOTAL,RW_IN_O,OVBK,FI,0.0,0.0,0.0,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,FR",TOTAL,RW_IN_O,OVBK,FR,656.0,755.88,623.56,634.78,386.29,503.64,473.27,479.48,484.17,483.53,534.0,471.0
"A,TOTAL,RW_IN_O,THS_M3,OVBK,HR",TOTAL,RW_IN_O,OVBK,HR,,,,,,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,HU",TOTAL,RW_IN_O,OVBK,HU,846.07,935.21,1119.45,885.37,657.5,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,IE",TOTAL,RW_IN_O,OVBK,IE,129.0,128.0,180.13,138.83,95.82,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,IS",TOTAL,RW_IN_O,OVBK,IS,0.0,,,2.71,,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,IT",TOTAL,RW_IN_O,OVBK,IT,,,334.31,779.66,1069.29,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,LI",TOTAL,RW_IN_O,OVBK,LI,0.0,0.0,0.0,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,LT",TOTAL,RW_IN_O,OVBK,LT,0.0,0.0,0.0,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,LU",TOTAL,RW_IN_O,OVBK,LU,110.23,117.72,0.0,22.02,22.36,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,LV",TOTAL,RW_IN_O,OVBK,LV,1363.0,986.37,1177.32,984.94,835.89,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,MT",TOTAL,RW_IN_O,OVBK,MT,,0.0,,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,NL",TOTAL,RW_IN_O,OVBK,NL,51.1,27.34,15.3,23.4,57.3,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,NO",TOTAL,RW_IN_O,OVBK,NO,94.45,77.31,0.0,24.92,23.94,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,PL",TOTAL,RW_IN_O,OVBK,PL,675.22,1037.44,1269.46,1429.16,1651.08,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,PT",TOTAL,RW_IN_O,OVBK,PT,437.55,449.58,443.89,0.0,236.59,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,RO",TOTAL,RW_IN_O,OVBK,RO,989.33,954.78,734.94,988.51,983.4,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,SE",TOTAL,RW_IN_O,OVBK,SE,348.0,342.0,600.0,600.0,575.0,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,SI",TOTAL,RW_IN_O,OVBK,SI,51.99,92.03,187.9,69.2,69.42,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,SK",TOTAL,RW_IN_O,OVBK,SK,37.86,36.74,25.3,23.42,39.47,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,OVBK,UK",TOTAL,RW_IN_O,OVBK,UK,,526.87,552.68,596.51,635.4,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,AT",TOTAL,RW_IN_O,UNBK,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,BE",TOTAL,RW_IN_O,UNBK,BE,,,,,150.0,175.0,200.0,100.0,,,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,BG",TOTAL,RW_IN_O,UNBK,BG,42.39,59.09,58.99,81.78,47.0,90.0,93.67,93.7,125.0,130.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,CH",TOTAL,RW_IN_O,UNBK,CH,15.96,9.26,15.35,13.4,15.7,20.22,0.0,0.0,70.0,70.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,CY",TOTAL,RW_IN_O,UNBK,CY,0.46,0.05,0.06,,0.04,0.04,0.02,0.04,0.3,0.4,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,CZ",TOTAL,RW_IN_O,UNBK,CZ,,86.0,89.0,86.0,90.0,93.0,390.0,400.0,301.0,700.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,DE",TOTAL,RW_IN_O,UNBK,DE,160.88,74.04,2739.33,3020.23,2645.23,2831.0,3698.0,4433.0,1363.0,1400.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,DK",TOTAL,RW_IN_O,UNBK,DK,,,62.91,,96.21,26.0,171.81,573.0,452.0,351.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,EE",TOTAL,RW_IN_O,UNBK,EE,52.27,52.27,52.27,54.0,63.0,100.0,1150.0,620.0,275.0,196.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,EL",TOTAL,RW_IN_O,UNBK,EL,,,,,0.0,77.54,71.48,90.11,102.0,105.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,ES",TOTAL,RW_IN_O,UNBK,ES,318.27,372.42,262.72,271.21,449.41,705.0,905.0,650.0,738.0,1114.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,EU27_2020",TOTAL,RW_IN_O,UNBK,EU27_2020,,,9325.25,10024.28,,,,,,,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,FI",TOTAL,RW_IN_O,UNBK,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,FR",TOTAL,RW_IN_O,UNBK,FR,564.16,650.05,536.26,545.91,332.21,433.13,407.01,412.35,416.39,415.83,459.24,405.06
"A,TOTAL,RW_IN_O,THS_M3,UNBK,HR",TOTAL,RW_IN_O,UNBK,HR,3.9,5.78,9.73,79.0,410.0,355.0,219.0,166.0,92.0,58.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,HU",TOTAL,RW_IN_O,UNBK,HU,686.99,763.36,912.36,718.38,533.0,1026.0,850.0,1313.9,780.0,394.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,IE",TOTAL,RW_IN_O,UNBK,IE,,,163.75,126.21,87.11,107.0,137.7,0.0,0.0,0.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,IS",TOTAL,RW_IN_O,UNBK,IS,0.0,,,2.46,,0.0,,,0.0,0.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,IT",TOTAL,RW_IN_O,UNBK,IT,,,281.39,,897.99,947.7,413.0,879.0,1020.0,984.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,LI",TOTAL,RW_IN_O,UNBK,LI,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,LT",TOTAL,RW_IN_O,UNBK,LT,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,50.0,244.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,LU",TOTAL,RW_IN_O,UNBK,LU,93.7,100.06,0.0,,20.33,8.6,17.81,56.2,,,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,LV",TOTAL,RW_IN_O,UNBK,LV,1190.0,868.3,1042.04,895.4,758.6,835.0,558.3,465.0,48.0,390.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,MT",TOTAL,RW_IN_O,UNBK,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,NL",TOTAL,RW_IN_O,UNBK,NL,43.42,22.79,13.0,19.6,48.03,32.39,126.0,109.0,59.0,100.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,NO",TOTAL,RW_IN_O,UNBK,NO,85.86,64.42,0.0,22.66,21.76,25.73,26.06,24.05,210.0,210.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,PL",TOTAL,RW_IN_O,UNBK,PL,607.76,933.79,1142.63,1286.37,1486.12,2055.1,2189.0,1892.0,2049.0,966.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,PT",TOTAL,RW_IN_O,UNBK,PT,331.16,336.72,345.31,302.71,180.0,180.0,180.0,180.0,180.0,180.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,RO",TOTAL,RW_IN_O,UNBK,RO,930.76,910.19,695.19,912.39,877.2,2245.0,2099.0,2317.7,3602.0,3816.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,SE",TOTAL,RW_IN_O,UNBK,SE,300.0,300.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,SI",TOTAL,RW_IN_O,UNBK,SI,48.08,85.02,172.18,63.21,63.29,38.62,369.0,205.0,90.0,268.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,SK",TOTAL,RW_IN_O,UNBK,SK,33.25,32.3,22.71,21.1,35.5,783.39,301.0,202.0,75.0,145.0,,
"A,TOTAL,RW_IN_O,THS_M3,UNBK,UK",TOTAL,RW_IN_O,UNBK,UK,462.91,469.43,492.48,531.61,566.33,430.0,352.0,420.0,445.0,529.0,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,AT",TOTAL,RW_IN_PW,OVBK,AT,3473.37,3979.87,3449.25,3558.84,3403.66,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,BE",TOTAL,RW_IN_PW,OVBK,BE,,,,,1320.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,BG",TOTAL,RW_IN_PW,OVBK,BG,1766.39,2208.1,2068.85,1947.0,1429.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,CH",TOTAL,RW_IN_PW,OVBK,CH,550.08,588.93,488.1,502.85,468.38,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,CY",TOTAL,RW_IN_PW,OVBK,CY,,,,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,CZ",TOTAL,RW_IN_PW,OVBK,CZ,,,,5552.02,5309.7,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,DE",TOTAL,RW_IN_PW,OVBK,DE,,,,14962.65,12233.66,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,DK",TOTAL,RW_IN_PW,OVBK,DK,,,512.5,,775.12,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,EE",TOTAL,RW_IN_PW,OVBK,EE,2672.0,3064.0,2740.0,2200.0,1760.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,EL",TOTAL,RW_IN_PW,OVBK,EL,,,,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,ES",TOTAL,RW_IN_PW,OVBK,ES,11395.22,11363.52,10435.94,10215.75,10041.46,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,FI",TOTAL,RW_IN_PW,OVBK,FI,36742.32,39566.11,33975.8,29305.48,24278.33,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,FR",TOTAL,RW_IN_PW,OVBK,FR,9469.0,9583.74,10136.93,10701.46,11961.43,11480.25,10951.42,13423.82,11353.34,11870.8,11184.43,11210.49
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,HR",TOTAL,RW_IN_PW,OVBK,HR,,,,,,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,HU",TOTAL,RW_IN_PW,OVBK,HU,1365.55,1147.15,1206.73,1310.46,1041.3,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,IE",TOTAL,RW_IN_PW,OVBK,IE,1094.0,1108.0,966.3,914.32,745.53,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,IS",TOTAL,RW_IN_PW,OVBK,IS,,,,0.0,,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,IT",TOTAL,RW_IN_PW,OVBK,IT,,364.11,1069.04,725.78,650.23,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,LI",TOTAL,RW_IN_PW,OVBK,LI,0.15,0.0,0.0,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,LT",TOTAL,RW_IN_PW,OVBK,LT,1473.29,1730.0,1272.01,1495.49,1055.4,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,LU",TOTAL,RW_IN_PW,OVBK,LU,98.64,149.46,228.03,114.44,107.33,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,LV",TOTAL,RW_IN_PW,OVBK,LV,4579.6,4222.21,3413.24,3813.25,1947.47,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,MT",TOTAL,RW_IN_PW,OVBK,MT,,0.0,,0.0,0.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,NL",TOTAL,RW_IN_PW,OVBK,NL,476.8,553.25,523.3,381.0,390.7,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,NO",TOTAL,RW_IN_PW,OVBK,NO,5054.67,5600.64,5195.28,4742.36,3914.11,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,PL",TOTAL,RW_IN_PW,OVBK,PL,21632.41,25153.28,20369.28,17931.54,17092.74,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,PT",TOTAL,RW_IN_PW,OVBK,PT,11957.46,12322.68,10634.53,0.0,7689.65,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,RO",TOTAL,RW_IN_PW,OVBK,RO,1407.49,1147.89,946.76,666.5,547.6,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,SE",TOTAL,RW_IN_PW,OVBK,SE,36668.33,35125.68,37080.0,36480.0,31720.0,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,SI",TOTAL,RW_IN_PW,OVBK,SI,701.67,1098.43,1206.02,559.49,403.6,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,SK",TOTAL,RW_IN_PW,OVBK,SK,3228.57,4126.66,4259.9,3629.46,4146.34,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,OVBK,UK",TOTAL,RW_IN_PW,OVBK,UK,,1943.44,2048.82,2350.6,2083.75,,,,,,,
